roi_id,date_init,date_last,area_init,area_last,abs_pct_change,object_id,centroid_lat,centroid_lon
105,2016-06-18,2024-06-06,1774,1782,0.4509582863585118,2,544,290
105,2016-06-18,2024-06-06,1196,1195,0.0836120401337792,3,456,201
105,2016-06-18,2024-06-06,486,492,1.2345679012345678,4,473,61
105,2016-06-18,2024-06-06,129,131,1.550387596899225,5,456,315
106,2016-06-18,2024-06-06,2319,2332,0.5605864596808969,2,570,455
106,2016-06-18,2024-06-06,368,371,0.8152173913043478,3,245,312
106,2016-06-18,2024-06-06,308,296,3.896103896103896,4,163,136
108,2016-06-18,2024-06-06,4541,4685,3.1711076855318208,2,593,123
108,2016-06-18,2024-06-06,3361,3326,1.0413567390657543,3,428,122
109,2016-06-18,2024-06-01,524,535,2.099236641221374,1,214,94
109,2016-06-18,2024-06-06,383,394,2.8720626631853787,2,515,478
110,2016-06-18,2024-06-06,654,673,2.90519877675841,2,216,250
110,2016-06-18,2024-06-06,622,671,7.877813504823152,3,276,272
110,2016-06-18,2024-06-06,354,344,2.824858757062147,4,237,154
111,2016-06-18,2024-06-06,208,208,0.0,3,539,216
112,2016-06-18,2024-06-06,168,177,5.357142857142857,1,78,334
114,2016-06-18,2024-06-06,2863,2917,1.8861334264757248,2,374,144
114,2016-06-18,2024-06-06,673,669,0.5943536404160475,3,384,550
115,2016-06-18,2024-06-06,1744,1703,2.3509174311926606,4,291,460
115,2016-06-18,2024-06-06,818,833,1.833740831295844,5,178,425
115,2016-06-18,2024-06-06,675,696,3.111111111111111,6,54,166
115,2016-06-18,2024-06-06,461,479,3.904555314533624,7,144,155
115,2016-06-18,2024-06-06,381,389,2.099737532808399,8,451,234
116,2016-06-18,2024-06-06,830,824,0.7228915662650602,1,151,209
116,2016-06-18,2024-06-06,487,480,1.4373716632443532,2,528,29
116,2016-06-18,2024-06-06,489,494,1.0224948875255624,3,342,123
116,2016-06-18,2024-06-06,361,369,2.21606648199446,4,201,281
117,2016-06-18,2024-06-06,1074,1067,0.6517690875232774,1,29,462
117,2016-06-18,2024-06-06,647,652,0.7727975270479135,3,124,122
117,2016-06-18,2024-06-06,589,600,1.867572156196944,4,226,283
117,2016-06-18,2024-06-06,210,205,2.380952380952381,5,392,4
117,2016-06-18,2024-06-01,100,104,4.0,6,342,102
118,2016-06-18,2024-06-06,2273,2291,0.7919049714034315,1,457,581
118,2016-06-18,2024-06-06,486,512,5.349794238683128,2,393,604
119,2016-06-18,2024-06-06,322,320,0.6211180124223602,1,107,212
120,2016-06-18,2024-06-06,2637,2675,1.441031475161168,1,372,392
120,2016-06-18,2024-06-06,406,414,1.9704433497536944,3,356,278
120,2016-06-18,2024-06-06,197,197,0.0,4,106,280
121,2016-06-18,2024-06-06,3728,3726,0.0536480686695279,1,369,487
121,2016-06-18,2024-06-06,2203,2212,0.4085338175215615,2,444,552
121,2016-06-18,2024-06-06,990,947,4.343434343434343,3,11,250
122,2016-06-18,2024-06-06,258,261,1.162790697674419,3,255,298
122,2016-06-18,2024-06-06,142,144,1.4084507042253522,4,405,313
122,2016-06-18,2024-06-06,151,143,5.298013245033113,5,292,414
123,2016-06-18,2024-06-06,353,354,0.28328611898017,1,507,86
123,2016-06-18,2024-06-06,181,184,1.6574585635359116,2,387,39
124,2016-06-18,2024-06-06,684,648,5.263157894736842,1,581,93
124,2016-06-18,2024-06-06,434,418,3.686635944700461,2,234,224
124,2016-06-18,2024-06-06,356,354,0.5617977528089888,3,193,158
124,2016-06-18,2024-06-06,202,200,0.99009900990099,4,64,465
125,2016-06-18,2024-06-06,4444,4244,4.5004500450045,1,14,203
125,2016-06-18,2024-06-06,489,489,0.0,2,498,472
125,2016-06-18,2024-06-06,287,315,9.75609756097561,3,468,222
125,2016-06-18,2024-06-06,124,126,1.6129032258064515,4,216,358
126,2016-06-18,2024-06-06,3662,3609,1.4472965592572364,1,379,551
126,2016-06-18,2024-06-06,1274,1194,6.279434850863422,2,148,176
126,2016-06-18,2024-06-06,629,618,1.7488076311605725,3,435,379
126,2016-06-18,2024-06-01,626,616,1.5974440894568689,4,345,399
126,2016-06-18,2024-06-06,209,204,2.392344497607656,5,351,475
129,2016-06-18,2024-06-01,701,767,9.4151212553495,1,603,288
129,2016-06-18,2024-06-06,149,161,8.053691275167784,2,288,375
130,2016-06-18,2024-06-06,149,143,4.026845637583892,2,524,393
131,2016-06-18,2024-06-06,691,696,0.723589001447178,1,537,208
132,2016-06-18,2024-06-06,748,761,1.7379679144385027,1,233,508
132,2016-06-18,2024-06-06,763,758,0.655307994757536,2,228,112
132,2016-06-18,2024-06-06,534,549,2.808988764044944,4,126,41
132,2016-06-18,2024-06-06,326,327,0.3067484662576687,5,600,560
132,2016-06-18,2024-06-06,105,106,0.9523809523809524,7,279,515
133,2016-06-18,2024-06-06,551,558,1.2704174228675136,1,254,549
133,2016-06-18,2024-06-06,405,401,0.9876543209876544,2,547,541
133,2016-06-18,2024-06-06,269,267,0.7434944237918215,3,121,469
133,2016-06-18,2024-06-06,190,194,2.1052631578947367,4,90,461
134,2016-06-18,2024-06-06,351,351,0.0,1,192,399
134,2016-06-18,2024-06-06,353,349,1.13314447592068,2,267,169
134,2016-06-18,2024-06-06,228,226,0.8771929824561403,3,223,578
135,2016-06-18,2024-06-06,1389,1363,1.8718502519798417,1,140,178
135,2016-06-18,2024-06-06,418,414,0.9569377990430622,2,533,477
138,2016-06-18,2024-06-06,956,975,1.9874476987447696,1,507,400
138,2016-06-18,2024-06-06,348,353,1.4367816091954022,3,353,392
138,2016-06-18,2024-06-06,280,294,5.0,4,529,147
138,2016-06-18,2024-06-06,149,153,2.684563758389262,5,546,5
139,2016-06-18,2024-07-31,539,519,3.710575139146568,1,208,210
140,2016-06-18,2024-06-06,2607,2618,0.4219409282700421,1,419,434
140,2016-06-18,2024-06-06,438,426,2.73972602739726,2,126,542
140,2016-06-18,2024-06-06,103,103,0.0,3,160,478
